X,Y,Z,IN_frac,MK_frac,INC_frac
10.62,-1.58,95.814094,0.183913434,0,0.816086566
0,-0.400000000000002,95.814094,0.19804046,0,0.80195954
1.18,-0.400000000000002,95.814094,0.19804046,0,0.80195954
2.36,-0.400000000000002,95.814094,0.19804046,0,0.80195954
3.54,-0.400000000000002,95.814094,0.19804046,0,0.80195954
4.72,-0.400000000000002,95.814094,0.19804046,0,0.80195954
5.9,-0.400000000000002,95.814094,0.19804046,0,0.80195954
7.08,-0.400000000000002,95.814094,0.19804046,0,0.80195954
8.26,-0.400000000000002,95.814094,0.19804046,0,0.80195954
9.44,-0.400000000000002,95.814094,0.19804046,0,0.80195954
10.62,-0.400000000000002,95.814094,0.19804046,0,0.80195954
0,0.779999999999998,95.814094,0.192273135,0,0.807726865
1.18,0.779999999999998,95.814094,0.192273135,0,0.807726865
2.36,0.779999999999998,95.814094,0.192273135,0,0.807726865
3.54,0.779999999999998,95.814094,0.192273135,0,0.807726865
4.72,0.779999999999998,95.814094,0.192273135,0,0.807726865
5.9,0.779999999999998,95.814094,0.192273135,0,0.807726865
7.08,0.779999999999998,95.814094,0.192273135,0,0.807726865
8.26,0.779999999999998,95.814094,0.192273135,0,0.807726865
9.44,0.779999999999998,95.814094,0.192273135,0,0.807726865
10.62,0.779999999999998,95.814094,0.192273135,0,0.807726865
0,1.96,95.814094,0.183913434,0,0.816086566
1.18,1.96,95.814094,0.183913434,0,0.816086566
2.36,1.96,95.814094,0.183913434,0,0.816086566
3.54,1.96,95.814094,0.183913434,0,0.816086566
4.72,1.96,95.814094,0.183913434,0,0.816086566
5.9,1.96,95.814094,0.183913434,0,0.816086566
7.08,1.96,95.814094,0.183913434,0,0.816086566
8.26,1.96,95.814094,0.183913434,0,0.816086566
9.44,1.96,95.814094,0.183913434,0,0.816086566
10.62,1.96,95.814094,0.183913434,0,0.816086566
0,3.14,95.814094,0.175553732,0,0.824446268
1.18,3.14,95.814094,0.175553732,0,0.824446268
2.36,3.14,95.814094,0.175553732,0,0.824446268
3.54,3.14,95.814094,0.175553732,0,0.824446268
4.72,3.14,95.814094,0.175553732,0,0.824446268
5.9,3.14,95.814094,0.175553732,0,0.824446268
7.08,3.14,95.814094,0.175553732,0,0.824446268
8.26,3.14,95.814094,0.175553732,0,0.824446268
9.44,3.14,95.814094,0.175553732,0,0.824446268
10.62,3.14,95.814094,0.175553732,0,0.824446268
0,4.32,95.814094,0.167194031,0,0.832805969
1.18,4.32,95.814094,0.167194031,0,0.832805969
2.36,4.32,95.814094,0.167194031,0,0.832805969
3.54,4.32,95.814094,0.167194031,0,0.832805969
4.72,4.32,95.814094,0.167194031,0,0.832805969
5.9,4.32,95.814094,0.167194031,0,0.832805969
7.08,4.32,95.814094,0.167194031,0,0.832805969
8.26,4.32,95.814094,0.167194031,0,0.832805969
9.44,4.32,95.814094,0.167194031,0,0.832805969
10.62,4.32,95.814094,0.167194031,0,0.832805969
0,5.5,95.814094,0.158834329,0,0.841165671
1.18,5.5,95.814094,0.158834329,0,0.841165671
2.36,5.5,95.814094,0.158834329,0,0.841165671
3.54,5.5,95.814094,0.158834329,0,0.841165671
4.72,5.5,95.814094,0.158834329,0,0.841165671
5.9,5.5,95.814094,0.158834329,0,0.841165671
7.08,5.5,95.814094,0.158834329,0,0.841165671
8.26,5.5,95.814094,0.158834329,0,0.841165671
9.44,5.5,95.814094,0.158834329,0,0.841165671
10.62,5.5,95.814094,0.158834329,0,0.841165671
0,6.68,95.814094,0.142114926,0,0.857885074
1.18,6.68,95.814094,0.142114926,0,0.857885074
2.36,6.68,95.814094,0.142114926,0,0.857885074
3.54,6.68,95.814094,0.142114926,0,0.857885074
4.72,6.68,95.814094,0.142114926,0,0.857885074
5.9,6.68,95.814094,0.142114926,0,0.857885074
7.08,6.68,95.814094,0.142114926,0,0.857885074
8.26,6.68,95.814094,0.142114926,0,0.857885074
9.44,6.68,95.814094,0.142114926,0,0.857885074
10.62,6.68,95.814094,0.142114926,0,0.857885074
0,7.86,95.814094,0.133755224,0,0.866244776
1.18,7.86,95.814094,0.133755224,0,0.866244776
2.36,7.86,95.814094,0.133755224,0,0.866244776
3.54,7.86,95.814094,0.133755224,0,0.866244776
4.72,7.86,95.814094,0.133755224,0,0.866244776
5.9,7.86,95.814094,0.133755224,0,0.866244776
7.08,7.86,95.814094,0.133755224,0,0.866244776
8.26,7.86,95.814094,0.133755224,0,0.866244776
9.44,7.86,95.814094,0.133755224,0,0.866244776
10.62,7.86,95.814094,0.133755224,0,0.866244776
0,9.04,95.814094,0.125395523,0,0.874604477
1.18,9.04,95.814094,0.125395523,0,0.874604477
2.36,9.04,95.814094,0.125395523,0,0.874604477
3.54,9.04,95.814094,0.125395523,0,0.874604477
4.72,9.04,95.814094,0.125395523,0,0.874604477
5.9,9.04,95.814094,0.125395523,0,0.874604477
7.08,9.04,95.814094,0.125395523,0,0.874604477
8.26,9.04,95.814094,0.125395523,0,0.874604477
9.44,9.04,95.814094,0.125395523,0,0.874604477
10.62,9.04,95.814094,0.125395523,0,0.874604477
0,10.22,95.814094,0.117035821,0,0.882964179
1.18,10.22,95.814094,0.117035821,0,0.882964179
2.36,10.22,95.814094,0.117035821,0,0.882964179
3.54,10.22,95.814094,0.117035821,0,0.882964179
4.72,10.22,95.814094,0.117035821,0,0.882964179
5.9,10.22,95.814094,0.117035821,0,0.882964179
7.08,10.22,95.814094,0.117035821,0,0.882964179
8.26,10.22,95.814094,0.117035821,0,0.882964179
9.44,10.22,95.814094,0.117035821,0,0.882964179
10.62,10.22,95.814094,0.117035821,0,0.882964179
0,11.4,95.814094,0,1,0
1.18,11.4,95.814094,0,1,0
2.36,11.4,95.814094,0,1,0
3.54,11.4,95.814094,0,1,0
4.72,11.4,95.814094,0,1,0
5.9,11.4,95.814094,0,1,0
7.08,11.4,95.814094,0,1,0
8.26,11.4,95.814094,0,1,0
9.44,11.4,95.814094,0,1,0
10.62,11.4,95.814094,0,1,0
0,12.58,95.814094,0,1,0
1.18,12.58,95.814094,0,1,0
2.36,12.58,95.814094,0,1,0
3.54,12.58,95.814094,0,1,0
4.72,12.58,95.814094,0,1,0
5.9,12.58,95.814094,0,1,0
7.08,12.58,95.814094,0,1,0
8.26,12.58,95.814094,0,1,0
9.44,12.58,95.814094,0,1,0
10.62,12.58,95.814094,0,1,0
0,-12.2,96.434094,0,1,0
1.18,-12.2,96.434094,0,1,0
2.36,-12.2,96.434094,0,1,0
3.54,-12.2,96.434094,0,1,0
4.72,-12.2,96.434094,0,1,0
5.9,-12.2,96.434094,0,1,0
7.08,-12.2,96.434094,0,1,0
8.26,-12.2,96.434094,0,1,0
9.44,-12.2,96.434094,0,1,0
10.62,-12.2,96.434094,0,1,0
0,-11.02,96.434094,0.099207271,0,0.900792729
1.18,-11.02,96.434094,0.099207271,0,0.900792729
2.36,-11.02,96.434094,0.099207271,0,0.900792729
3.54,-11.02,96.434094,0.099207271,0,0.900792729
4.72,-11.02,96.434094,0.099207271,0,0.900792729
5.9,-11.02,96.434094,0.099207271,0,0.900792729
7.08,-11.02,96.434094,0.099207271,0,0.900792729
8.26,-11.02,96.434094,0.099207271,0,0.900792729
9.44,-11.02,96.434094,0.099207271,0,0.900792729
10.62,-11.02,96.434094,0.099207271,0,0.900792729
0,-9.84,96.434094,0.106838599,0,0.893161401
1.18,-9.84,96.434094,0.106838599,0,0.893161401
2.36,-9.84,96.434094,0.106838599,0,0.893161401
3.54,-9.84,96.434094,0.106838599,0,0.893161401
4.72,-9.84,96.434094,0.106838599,0,0.893161401
5.9,-9.84,96.434094,0.106838599,0,0.893161401
7.08,-9.84,96.434094,0.106838599,0,0.893161401
8.26,-9.84,96.434094,0.106838599,0,0.893161401
9.44,-9.84,96.434094,0.106838599,0,0.893161401
10.62,-9.84,96.434094,0.106838599,0,0.893161401
0,-8.66,96.434094,0.114469928,0,0.885530072
1.18,-8.66,96.434094,0.114469928,0,0.885530072
2.36,-8.66,96.434094,0.114469928,0,0.885530072
3.54,-8.66,96.434094,0.114469928,0,0.885530072
4.72,-8.66,96.434094,0.114469928,0,0.885530072
5.9,-8.66,96.434094,0.114469928,0,0.885530072
7.08,-8.66,96.434094,0.114469928,0,0.885530072
8.26,-8.66,96.434094,0.114469928,0,0.885530072
9.44,-8.66,96.434094,0.114469928,0,0.885530072
10.62,-8.66,96.434094,0.114469928,0,0.885530072
0,-7.48,96.434094,0.129732585,0,0.870267415
1.18,-7.48,96.434094,0.129732585,0,0.870267415
2.36,-7.48,96.434094,0.129732585,0,0.870267415
3.54,-7.48,96.434094,0.129732585,0,0.870267415
4.72,-7.48,96.434094,0.129732585,0,0.870267415
5.9,-7.48,96.434094,0.129732585,0,0.870267415
7.08,-7.48,96.434094,0.129732585,0,0.870267415
8.26,-7.48,96.434094,0.129732585,0,0.870267415
9.44,-7.48,96.434094,0.129732585,0,0.870267415
10.62,-7.48,96.434094,0.129732585,0,0.870267415
0,-6.3,96.434094,0.137363913,0,0.862636087
1.18,-6.3,96.434094,0.137363913,0,0.862636087
2.36,-6.3,96.434094,0.137363913,0,0.862636087
3.54,-6.3,96.434094,0.137363913,0,0.862636087
4.72,-6.3,96.434094,0.137363913,0,0.862636087
5.9,-6.3,96.434094,0.137363913,0,0.862636087
7.08,-6.3,96.434094,0.137363913,0,0.862636087
8.26,-6.3,96.434094,0.137363913,0,0.862636087
9.44,-6.3,96.434094,0.137363913,0,0.862636087
10.62,-6.3,96.434094,0.137363913,0,0.862636087
0,-5.12,96.434094,0.144995242,0,0.855004758
1.18,-5.12,96.434094,0.144995242,0,0.855004758
2.36,-5.12,96.434094,0.144995242,0,0.855004758
3.54,-5.12,96.434094,0.144995242,0,0.855004758
4.72,-5.12,96.434094,0.144995242,0,0.855004758
5.9,-5.12,96.434094,0.144995242,0,0.855004758
7.08,-5.12,96.434094,0.144995242,0,0.855004758
8.26,-5.12,96.434094,0.144995242,0,0.855004758
9.44,-5.12,96.434094,0.144995242,0,0.855004758
10.62,-5.12,96.434094,0.144995242,0,0.855004758
0,-3.94,96.434094,0.15262657,0,0.84737343
1.18,-3.94,96.434094,0.15262657,0,0.84737343
2.36,-3.94,96.434094,0.15262657,0,0.84737343
3.54,-3.94,96.434094,0.15262657,0,0.84737343
4.72,-3.94,96.434094,0.15262657,0,0.84737343
5.9,-3.94,96.434094,0.15262657,0,0.84737343
7.08,-3.94,96.434094,0.15262657,0,0.84737343
8.26,-3.94,96.434094,0.15262657,0,0.84737343
9.44,-3.94,96.434094,0.15262657,0,0.84737343
10.62,-3.94,96.434094,0.15262657,0,0.84737343
0,-2.76,96.434094,0.160257899,0,0.839742101
1.18,-2.76,96.434094,0.160257899,0,0.839742101
2.36,-2.76,96.434094,0.160257899,0,0.839742101
3.54,-2.76,96.434094,0.160257899,0,0.839742101
4.72,-2.76,96.434094,0.160257899,0,0.839742101
5.9,-2.76,96.434094,0.160257899,0,0.839742101
7.08,-2.76,96.434094,0.160257899,0,0.839742101
8.26,-2.76,96.434094,0.160257899,0,0.839742101
9.44,-2.76,96.434094,0.160257899,0,0.839742101
10.62,-2.76,96.434094,0.160257899,0,0.839742101
0,-1.58,96.434094,0.167889227,0,0.832110773
1.18,-1.58,96.434094,0.167889227,0,0.832110773
2.36,-1.58,96.434094,0.167889227,0,0.832110773
3.54,-1.58,96.434094,0.167889227,0,0.832110773
4.72,-1.58,96.434094,0.167889227,0,0.832110773
5.9,-1.58,96.434094,0.167889227,0,0.832110773
7.08,-1.58,96.434094,0.167889227,0,0.832110773
8.26,-1.58,96.434094,0.167889227,0,0.832110773
9.44,-1.58,96.434094,0.167889227,0,0.832110773
10.62,-1.58,96.434094,0.167889227,0,0.832110773
0,-0.400000000000002,96.434094,0.180785379,0,0.819214621
1.18,-0.400000000000002,96.434094,0.180785379,0,0.819214621
2.36,-0.400000000000002,96.434094,0.180785379,0,0.819214621
3.54,-0.400000000000002,96.434094,0.180785379,0,0.819214621
4.72,-0.400000000000002,96.434094,0.180785379,0,0.819214621
5.9,-0.400000000000002,96.434094,0.180785379,0,0.819214621
7.08,-0.400000000000002,96.434094,0.180785379,0,0.819214621
8.26,-0.400000000000002,96.434094,0.180785379,0,0.819214621
9.44,-0.400000000000002,96.434094,0.180785379,0,0.819214621
10.62,-0.400000000000002,96.434094,0.180785379,0,0.819214621
0,0.779999999999998,96.434094,0.175520556,0,0.824479444
1.18,0.779999999999998,96.434094,0.175520556,0,0.824479444
2.36,0.779999999999998,96.434094,0.175520556,0,0.824479444
3.54,0.779999999999998,96.434094,0.175520556,0,0.824479444
4.72,0.779999999999998,96.434094,0.175520556,0,0.824479444
5.9,0.779999999999998,96.434094,0.175520556,0,0.824479444
7.08,0.779999999999998,96.434094,0.175520556,0,0.824479444
8.26,0.779999999999998,96.434094,0.175520556,0,0.824479444
9.44,0.779999999999998,96.434094,0.175520556,0,0.824479444
10.62,0.779999999999998,96.434094,0.175520556,0,0.824479444
0,1.96,96.434094,0.167889227,0,0.832110773
1.18,1.96,96.434094,0.167889227,0,0.832110773
2.36,1.96,96.434094,0.167889227,0,0.832110773
3.54,1.96,96.434094,0.167889227,0,0.832110773
4.72,1.96,96.434094,0.167889227,0,0.832110773
5.9,1.96,96.434094,0.167889227,0,0.832110773
7.08,1.96,96.434094,0.167889227,0,0.832110773
8.26,1.96,96.434094,0.167889227,0,0.832110773
9.44,1.96,96.434094,0.167889227,0,0.832110773
10.62,1.96,96.434094,0.167889227,0,0.832110773
0,3.14,96.434094,0.160257899,0,0.839742101
1.18,3.14,96.434094,0.160257899,0,0.839742101
2.36,3.14,96.434094,0.160257899,0,0.839742101
3.54,3.14,96.434094,0.160257899,0,0.839742101
4.72,3.14,96.434094,0.160257899,0,0.839742101
5.9,3.14,96.434094,0.160257899,0,0.839742101
7.08,3.14,96.434094,0.160257899,0,0.839742101
8.26,3.14,96.434094,0.160257899,0,0.839742101
9.44,3.14,96.434094,0.160257899,0,0.839742101
10.62,3.14,96.434094,0.160257899,0,0.839742101
0,4.32,96.434094,0.15262657,0,0.84737343
1.18,4.32,96.434094,0.15262657,0,0.84737343
2.36,4.32,96.434094,0.15262657,0,0.84737343
3.54,4.32,96.434094,0.15262657,0,0.84737343
4.72,4.32,96.434094,0.15262657,0,0.84737343
5.9,4.32,96.434094,0.15262657,0,0.84737343
7.08,4.32,96.434094,0.15262657,0,0.84737343
8.26,4.32,96.434094,0.15262657,0,0.84737343
9.44,4.32,96.434094,0.15262657,0,0.84737343
10.62,4.32,96.434094,0.15262657,0,0.84737343
0,5.5,96.434094,0.144995242,0,0.855004758
1.18,5.5,96.434094,0.144995242,0,0.855004758
2.36,5.5,96.434094,0.144995242,0,0.855004758
3.54,5.5,96.434094,0.144995242,0,0.855004758
4.72,5.5,96.434094,0.144995242,0,0.855004758
5.9,5.5,96.434094,0.144995242,0,0.855004758
7.08,5.5,96.434094,0.144995242,0,0.855004758
8.26,5.5,96.434094,0.144995242,0,0.855004758
9.44,5.5,96.434094,0.144995242,0,0.855004758
10.62,5.5,96.434094,0.144995242,0,0.855004758
0,6.68,96.434094,0.129732585,0,0.870267415
1.18,6.68,96.434094,0.129732585,0,0.870267415
2.36,6.68,96.434094,0.129732585,0,0.870267415
3.54,6.68,96.434094,0.129732585,0,0.870267415
4.72,6.68,96.434094,0.129732585,0,0.870267415
5.9,6.68,96.434094,0.129732585,0,0.870267415
7.08,6.68,96.434094,0.129732585,0,0.870267415
8.26,6.68,96.434094,0.129732585,0,0.870267415
9.44,6.68,96.434094,0.129732585,0,0.870267415
10.62,6.68,96.434094,0.129732585,0,0.870267415
0,7.86,96.434094,0.122101256,0,0.877898744
1.18,7.86,96.434094,0.122101256,0,0.877898744
2.36,7.86,96.434094,0.122101256,0,0.877898744
3.54,7.86,96.434094,0.122101256,0,0.877898744
4.72,7.86,96.434094,0.122101256,0,0.877898744
5.9,7.86,96.434094,0.122101256,0,0.877898744
7.08,7.86,96.434094,0.122101256,0,0.877898744
8.26,7.86,96.434094,0.122101256,0,0.877898744
9.44,7.86,96.434094,0.122101256,0,0.877898744
10.62,7.86,96.434094,0.122101256,0,0.877898744
0,9.04,96.434094,0.114469928,0,0.885530072
1.18,9.04,96.434094,0.114469928,0,0.885530072
2.36,9.04,96.434094,0.114469928,0,0.885530072
3.54,9.04,96.434094,0.114469928,0,0.885530072
4.72,9.04,96.434094,0.114469928,0,0.885530072
5.9,9.04,96.434094,0.114469928,0,0.885530072
7.08,9.04,96.434094,0.114469928,0,0.885530072
8.26,9.04,96.434094,0.114469928,0,0.885530072
9.44,9.04,96.434094,0.114469928,0,0.885530072
10.62,9.04,96.434094,0.114469928,0,0.885530072
0,10.22,96.434094,0.106838599,0,0.893161401
1.18,10.22,96.434094,0.106838599,0,0.893161401
2.36,10.22,96.434094,0.106838599,0,0.893161401
3.54,10.22,96.434094,0.106838599,0,0.893161401
4.72,10.22,96.434094,0.106838599,0,0.893161401
5.9,10.22,96.434094,0.106838599,0,0.893161401
7.08,10.22,96.434094,0.106838599,0,0.893161401
8.26,10.22,96.434094,0.106838599,0,0.893161401
9.44,10.22,96.434094,0.106838599,0,0.893161401
10.62,10.22,96.434094,0.106838599,0,0.893161401
0,11.4,96.434094,0.099207271,0,0.900792729
1.18,11.4,96.434094,0.099207271,0,0.900792729
2.36,11.4,96.434094,0.099207271,0,0.900792729
3.54,11.4,96.434094,0.099207271,0,0.900792729
4.72,11.4,96.434094,0.099207271,0,0.900792729
5.9,11.4,96.434094,0.099207271,0,0.900792729
7.08,11.4,96.434094,0.099207271,0,0.900792729
8.26,11.4,96.434094,0.099207271,0,0.900792729
9.44,11.4,96.434094,0.099207271,0,0.900792729
10.62,11.4,96.434094,0.099207271,0,0.900792729
0,12.58,96.434094,0,1,0
1.18,12.58,96.434094,0,1,0
2.36,12.58,96.434094,0,1,0
3.54,12.58,96.434094,0,1,0
4.72,12.58,96.434094,0,1,0
5.9,12.58,96.434094,0,1,0
7.08,12.58,96.434094,0,1,0
8.26,12.58,96.434094,0,1,0
9.44,12.58,96.434094,0,1,0
10.62,12.58,96.434094,0,1,0
0,-12.2,97.054094,0,1,0
1.18,-12.2,97.054094,0,1,0
2.36,-12.2,97.054094,0,1,0
3.54,-12.2,97.054094,0,1,0
4.72,-12.2,97.054094,0,1,0
5.9,-12.2,97.054094,0,1,0
7.08,-12.2,97.054094,0,1,0
8.26,-12.2,97.054094,0,1,0
9.44,-12.2,97.054094,0,1,0
10.62,-12.2,97.054094,0,1,0
0,-11.02,97.054094,0.076845621,0,0.923154379
1.18,-11.02,97.054094,0.076845621,0,0.923154379
2.36,-11.02,97.054094,0.076845621,0,0.923154379
3.54,-11.02,97.054094,0.076845621,0,0.923154379
4.72,-11.02,97.054094,0.076845621,0,0.923154379
5.9,-11.02,97.054094,0.076845621,0,0.923154379
7.08,-11.02,97.054094,0.076845621,0,0.923154379
8.26,-11.02,97.054094,0.076845621,0,0.923154379
9.44,-11.02,97.054094,0.076845621,0,0.923154379
10.62,-11.02,97.054094,0.076845621,0,0.923154379
0,-9.84,97.054094,0.082756823,0,0.917243177
1.18,-9.84,97.054094,0.082756823,0,0.917243177
2.36,-9.84,97.054094,0.082756823,0,0.917243177
3.54,-9.84,97.054094,0.082756823,0,0.917243177
4.72,-9.84,97.054094,0.082756823,0,0.917243177
5.9,-9.84,97.054094,0.082756823,0,0.917243177
7.08,-9.84,97.054094,0.082756823,0,0.917243177
8.26,-9.84,97.054094,0.082756823,0,0.917243177
9.44,-9.84,97.054094,0.082756823,0,0.917243177
10.62,-9.84,97.054094,0.082756823,0,0.917243177
0,-8.66,97.054094,0.088668025,0,0.911331975
1.18,-8.66,97.054094,0.088668025,0,0.911331975
2.36,-8.66,97.054094,0.088668025,0,0.911331975
3.54,-8.66,97.054094,0.088668025,0,0.911331975
4.72,-8.66,97.054094,0.088668025,0,0.911331975
5.9,-8.66,97.054094,0.088668025,0,0.911331975
7.08,-8.66,97.054094,0.088668025,0,0.911331975
8.26,-8.66,97.054094,0.088668025,0,0.911331975
9.44,-8.66,97.054094,0.088668025,0,0.911331975
10.62,-8.66,97.054094,0.088668025,0,0.911331975
0,-7.48,97.054094,0.100490428,0,0.899509572
1.18,-7.48,97.054094,0.100490428,0,0.899509572
2.36,-7.48,97.054094,0.100490428,0,0.899509572
3.54,-7.48,97.054094,0.100490428,0,0.899509572
4.72,-7.48,97.054094,0.100490428,0,0.899509572
5.9,-7.48,97.054094,0.100490428,0,0.899509572
7.08,-7.48,97.054094,0.100490428,0,0.899509572
8.26,-7.48,97.054094,0.100490428,0,0.899509572
9.44,-7.48,97.054094,0.100490428,0,0.899509572
10.62,-7.48,97.054094,0.100490428,0,0.899509572
0,-6.3,97.054094,0.10640163,0,0.89359837
1.18,-6.3,97.054094,0.10640163,0,0.89359837
2.36,-6.3,97.054094,0.10640163,0,0.89359837
3.54,-6.3,97.054094,0.10640163,0,0.89359837
4.72,-6.3,97.054094,0.10640163,0,0.89359837
5.9,-6.3,97.054094,0.10640163,0,0.89359837
7.08,-6.3,97.054094,0.10640163,0,0.89359837
8.26,-6.3,97.054094,0.10640163,0,0.89359837
9.44,-6.3,97.054094,0.10640163,0,0.89359837
10.62,-6.3,97.054094,0.10640163,0,0.89359837
0,-5.12,97.054094,0.112312831,0,0.887687169
1.18,-5.12,97.054094,0.112312831,0,0.887687169
2.36,-5.12,97.054094,0.112312831,0,0.887687169
3.54,-5.12,97.054094,0.112312831,0,0.887687169
4.72,-5.12,97.054094,0.112312831,0,0.887687169
5.9,-5.12,97.054094,0.112312831,0,0.887687169
7.08,-5.12,97.054094,0.112312831,0,0.887687169
8.26,-5.12,97.054094,0.112312831,0,0.887687169
9.44,-5.12,97.054094,0.112312831,0,0.887687169
10.62,-5.12,97.054094,0.112312831,0,0.887687169
0,-3.94,97.054094,0.118224033,0,0.881775967
1.18,-3.94,97.054094,0.118224033,0,0.881775967
2.36,-3.94,97.054094,0.118224033,0,0.881775967
3.54,-3.94,97.054094,0.118224033,0,0.881775967
4.72,-3.94,97.054094,0.118224033,0,0.881775967
5.9,-3.94,97.054094,0.118224033,0,0.881775967
7.08,-3.94,97.054094,0.118224033,0,0.881775967
8.26,-3.94,97.054094,0.118224033,0,0.881775967
9.44,-3.94,97.054094,0.118224033,0,0.881775967
10.62,-3.94,97.054094,0.118224033,0,0.881775967
0,-2.76,97.054094,0.124135234,0,0.875864766
1.18,-2.76,97.054094,0.124135234,0,0.875864766
2.36,-2.76,97.054094,0.124135234,0,0.875864766
3.54,-2.76,97.054094,0.124135234,0,0.875864766
4.72,-2.76,97.054094,0.124135234,0,0.875864766
5.9,-2.76,97.054094,0.124135234,0,0.875864766
7.08,-2.76,97.054094,0.124135234,0,0.875864766
8.26,-2.76,97.054094,0.124135234,0,0.875864766
9.44,-2.76,97.054094,0.124135234,0,0.875864766
10.62,-2.76,97.054094,0.124135234,0,0.875864766
0,-1.58,97.054094,0.130046436,0,0.869953564
1.18,-1.58,97.054094,0.130046436,0,0.869953564
2.36,-1.58,97.054094,0.130046436,0,0.869953564
3.54,-1.58,97.054094,0.130046436,0,0.869953564
4.72,-1.58,97.054094,0.130046436,0,0.869953564
5.9,-1.58,97.054094,0.130046436,0,0.869953564
7.08,-1.58,97.054094,0.130046436,0,0.869953564
8.26,-1.58,97.054094,0.130046436,0,0.869953564
9.44,-1.58,97.054094,0.130046436,0,0.869953564
10.62,-1.58,97.054094,0.130046436,0,0.869953564
0,-0.400000000000002,97.054094,0.140035752,0,0.859964248
1.18,-0.400000000000002,97.054094,0.140035752,0,0.859964248
2.36,-0.400000000000002,97.054094,0.140035752,0,0.859964248
3.54,-0.400000000000002,97.054094,0.140035752,0,0.859964248
4.72,-0.400000000000002,97.054094,0.140035752,0,0.859964248
5.9,-0.400000000000002,97.054094,0.140035752,0,0.859964248
7.08,-0.400000000000002,97.054094,0.140035752,0,0.859964248
8.26,-0.400000000000002,97.054094,0.140035752,0,0.859964248
9.44,-0.400000000000002,97.054094,0.140035752,0,0.859964248
10.62,-0.400000000000002,97.054094,0.140035752,0,0.859964248
0,0.779999999999998,97.054094,0.135957638,0,0.864042362
1.18,0.779999999999998,97.054094,0.135957638,0,0.864042362
2.36,0.779999999999998,97.054094,0.135957638,0,0.864042362
3.54,0.779999999999998,97.054094,0.135957638,0,0.864042362
4.72,0.779999999999998,97.054094,0.135957638,0,0.864042362
5.9,0.779999999999998,97.054094,0.135957638,0,0.864042362
7.08,0.779999999999998,97.054094,0.135957638,0,0.864042362
8.26,0.779999999999998,97.054094,0.135957638,0,0.864042362
9.44,0.779999999999998,97.054094,0.135957638,0,0.864042362
10.62,0.779999999999998,97.054094,0.135957638,0,0.864042362
0,1.96,97.054094,0.130046436,0,0.869953564
1.18,1.96,97.054094,0.130046436,0,0.869953564
2.36,1.96,97.054094,0.130046436,0,0.869953564
3.54,1.96,97.054094,0.130046436,0,0.869953564
4.72,1.96,97.054094,0.130046436,0,0.869953564
5.9,1.96,97.054094,0.130046436,0,0.869953564
7.08,1.96,97.054094,0.130046436,0,0.869953564
8.26,1.96,97.054094,0.130046436,0,0.869953564
9.44,1.96,97.054094,0.130046436,0,0.869953564
10.62,1.96,97.054094,0.130046436,0,0.869953564
0,3.14,97.054094,0.124135234,0,0.875864766
1.18,3.14,97.054094,0.124135234,0,0.875864766
2.36,3.14,97.054094,0.124135234,0,0.875864766
3.54,3.14,97.054094,0.124135234,0,0.875864766
4.72,3.14,97.054094,0.124135234,0,0.875864766
5.9,3.14,97.054094,0.124135234,0,0.875864766
7.08,3.14,97.054094,0.124135234,0,0.875864766
8.26,3.14,97.054094,0.124135234,0,0.875864766
9.44,3.14,97.054094,0.124135234,0,0.875864766
10.62,3.14,97.054094,0.124135234,0,0.875864766
0,4.32,97.054094,0.118224033,0,0.881775967
1.18,4.32,97.054094,0.118224033,0,0.881775967
2.36,4.32,97.054094,0.118224033,0,0.881775967
3.54,4.32,97.054094,0.118224033,0,0.881775967
4.72,4.32,97.054094,0.118224033,0,0.881775967
5.9,4.32,97.054094,0.118224033,0,0.881775967
7.08,4.32,97.054094,0.118224033,0,0.881775967
8.26,4.32,97.054094,0.118224033,0,0.881775967
9.44,4.32,97.054094,0.118224033,0,0.881775967
10.62,4.32,97.054094,0.118224033,0,0.881775967
0,5.5,97.054094,0.112312831,0,0.887687169
1.18,5.5,97.054094,0.112312831,0,0.887687169
2.36,5.5,97.054094,0.112312831,0,0.887687169
3.54,5.5,97.054094,0.112312831,0,0.887687169
4.72,5.5,97.054094,0.112312831,0,0.887687169
5.9,5.5,97.054094,0.112312831,0,0.887687169
7.08,5.5,97.054094,0.112312831,0,0.887687169
8.26,5.5,97.054094,0.112312831,0,0.887687169
9.44,5.5,97.054094,0.112312831,0,0.887687169
10.62,5.5,97.054094,0.112312831,0,0.887687169
0,6.68,97.054094,0.100490428,0,0.899509572
1.18,6.68,97.054094,0.100490428,0,0.899509572
2.36,6.68,97.054094,0.100490428,0,0.899509572
3.54,6.68,97.054094,0.100490428,0,0.899509572
4.72,6.68,97.054094,0.100490428,0,0.899509572
5.9,6.68,97.054094,0.100490428,0,0.899509572
7.08,6.68,97.054094,0.100490428,0,0.899509572
8.26,6.68,97.054094,0.100490428,0,0.899509572
9.44,6.68,97.054094,0.100490428,0,0.899509572
10.62,6.68,97.054094,0.100490428,0,0.899509572
0,7.86,97.054094,0.094579226,0,0.905420774
1.18,7.86,97.054094,0.094579226,0,0.905420774
2.36,7.86,97.054094,0.094579226,0,0.905420774
3.54,7.86,97.054094,0.094579226,0,0.905420774
4.72,7.86,97.054094,0.094579226,0,0.905420774
5.9,7.86,97.054094,0.094579226,0,0.905420774
7.08,7.86,97.054094,0.094579226,0,0.905420774
