X,Y,Z
8.26,-0.400000000000002,88.994094
9.44,-0.400000000000002,88.994094
10.62,-0.400000000000002,88.994094
0,0.779999999999998,88.994094
1.18,0.779999999999998,88.994094
2.36,0.779999999999998,88.994094
3.54,0.779999999999998,88.994094
4.72,0.779999999999998,88.994094
5.9,0.779999999999998,88.994094
7.08,0.779999999999998,88.994094
8.26,0.779999999999998,88.994094
9.44,0.779999999999998,88.994094
10.62,0.779999999999998,88.994094
0,1.96,88.994094
1.18,1.96,88.994094
2.36,1.96,88.994094
3.54,1.96,88.994094
4.72,1.96,88.994094
5.9,1.96,88.994094
7.08,1.96,88.994094
8.26,1.96,88.994094
9.44,1.96,88.994094
10.62,1.96,88.994094
0,3.14,88.994094
1.18,3.14,88.994094
2.36,3.14,88.994094
3.54,3.14,88.994094
4.72,3.14,88.994094
5.9,3.14,88.994094
7.08,3.14,88.994094
8.26,3.14,88.994094
9.44,3.14,88.994094
10.62,3.14,88.994094
0,4.32,88.994094
1.18,4.32,88.994094
2.36,4.32,88.994094
3.54,4.32,88.994094
4.72,4.32,88.994094
5.9,4.32,88.994094
7.08,4.32,88.994094
8.26,4.32,88.994094
9.44,4.32,88.994094
10.62,4.32,88.994094
0,-3.94,89.614094
0,-2.76,89.614094
0,-1.58,89.614094
0,-0.400000000000002,89.614094
0,0.779999999999998,89.614094
0,1.96,89.614094
0,3.14,89.614094
0,4.32,89.614094
1.18,-3.94,89.614094
1.18,-2.76,89.614094
1.18,-1.58,89.614094
1.18,-0.400000000000002,89.614094
1.18,0.779999999999998,89.614094
1.18,1.96,89.614094
1.18,3.14,89.614094
1.18,4.32,89.614094
2.36,-3.94,89.614094
2.36,-2.76,89.614094
2.36,-1.58,89.614094
2.36,-0.400000000000002,89.614094
2.36,0.779999999999998,89.614094
2.36,1.96,89.614094
2.36,3.14,89.614094
2.36,4.32,89.614094
3.54,-3.94,89.614094
3.54,-2.76,89.614094
3.54,-1.58,89.614094
3.54,-0.400000000000002,89.614094
3.54,0.779999999999998,89.614094
3.54,1.96,89.614094
3.54,3.14,89.614094
3.54,4.32,89.614094
4.72,-3.94,89.614094
4.72,-2.76,89.614094
4.72,-1.58,89.614094
4.72,-0.400000000000002,89.614094
4.72,0.779999999999998,89.614094
4.72,1.96,89.614094
4.72,3.14,89.614094
4.72,4.32,89.614094
5.9,-3.94,89.614094
5.9,-2.76,89.614094
5.9,-1.58,89.614094
5.9,-0.400000000000002,89.614094
5.9,0.779999999999998,89.614094
5.9,1.96,89.614094
5.9,3.14,89.614094
5.9,4.32,89.614094
7.08,-3.94,89.614094
7.08,-2.76,89.614094
7.08,-1.58,89.614094
7.08,-0.400000000000002,89.614094
7.08,0.779999999999998,89.614094
7.08,1.96,89.614094
7.08,3.14,89.614094
7.08,4.32,89.614094
8.26,-3.94,89.614094
8.26,-2.76,89.614094
8.26,-1.58,89.614094
8.26,-0.400000000000002,89.614094
8.26,0.779999999999998,89.614094
8.26,1.96,89.614094
8.26,3.14,89.614094
8.26,4.32,89.614094
9.44,-3.94,89.614094
9.44,-2.76,89.614094
9.44,-1.58,89.614094
9.44,-0.400000000000002,89.614094
9.44,0.779999999999998,89.614094
9.44,1.96,89.614094
9.44,3.14,89.614094
9.44,4.32,89.614094
10.62,-3.94,89.614094
10.62,-2.76,89.614094
10.62,-1.58,89.614094
10.62,-0.400000000000002,89.614094
10.62,0.779999999999998,89.614094
10.62,1.96,89.614094
10.62,3.14,89.614094
10.62,4.32,89.614094
0,-5.12,90.234094
1.18,-5.12,90.234094
2.36,-5.12,90.234094
3.54,-5.12,90.234094
4.72,-5.12,90.234094
5.9,-5.12,90.234094
7.08,-5.12,90.234094
8.26,-5.12,90.234094
9.44,-5.12,90.234094
10.62,-5.12,90.234094
0,-3.94,90.234094
1.18,-3.94,90.234094
2.36,-3.94,90.234094
3.54,-3.94,90.234094
4.72,-3.94,90.234094
5.9,-3.94,90.234094
7.08,-3.94,90.234094
8.26,-3.94,90.234094
9.44,-3.94,90.234094
10.62,-3.94,90.234094
0,-2.76,90.234094
1.18,-2.76,90.234094
2.36,-2.76,90.234094
3.54,-2.76,90.234094
4.72,-2.76,90.234094
5.9,-2.76,90.234094
7.08,-2.76,90.234094
8.26,-2.76,90.234094
9.44,-2.76,90.234094
10.62,-2.76,90.234094
0,-1.58,90.234094
1.18,-1.58,90.234094
2.36,-1.58,90.234094
3.54,-1.58,90.234094
4.72,-1.58,90.234094
5.9,-1.58,90.234094
7.08,-1.58,90.234094
8.26,-1.58,90.234094
9.44,-1.58,90.234094
10.62,-1.58,90.234094
0,-0.400000000000002,90.234094
1.18,-0.400000000000002,90.234094
2.36,-0.400000000000002,90.234094
3.54,-0.400000000000002,90.234094
4.72,-0.400000000000002,90.234094
5.9,-0.400000000000002,90.234094
7.08,-0.400000000000002,90.234094
8.26,-0.400000000000002,90.234094
9.44,-0.400000000000002,90.234094
10.62,-0.400000000000002,90.234094
0,0.779999999999998,90.234094
1.18,0.779999999999998,90.234094
2.36,0.779999999999998,90.234094
3.54,0.779999999999998,90.234094
4.72,0.779999999999998,90.234094
5.9,0.779999999999998,90.234094
7.08,0.779999999999998,90.234094
8.26,0.779999999999998,90.234094
9.44,0.779999999999998,90.234094
10.62,0.779999999999998,90.234094
0,1.96,90.234094
1.18,1.96,90.234094
2.36,1.96,90.234094
3.54,1.96,90.234094
4.72,1.96,90.234094
5.9,1.96,90.234094
7.08,1.96,90.234094
8.26,1.96,90.234094
9.44,1.96,90.234094
10.62,1.96,90.234094
0,3.14,90.234094
1.18,3.14,90.234094
2.36,3.14,90.234094
3.54,3.14,90.234094
4.72,3.14,90.234094
5.9,3.14,90.234094
7.08,3.14,90.234094
8.26,3.14,90.234094
9.44,3.14,90.234094
10.62,3.14,90.234094
0,4.32,90.234094
1.18,4.32,90.234094
2.36,4.32,90.234094
3.54,4.32,90.234094
4.72,4.32,90.234094
5.9,4.32,90.234094
7.08,4.32,90.234094
8.26,4.32,90.234094
9.44,4.32,90.234094
10.62,4.32,90.234094
0,5.5,90.234094
1.18,5.5,90.234094
2.36,5.5,90.234094
3.54,5.5,90.234094
4.72,5.5,90.234094
5.9,5.5,90.234094
7.08,5.5,90.234094
8.26,5.5,90.234094
9.44,5.5,90.234094
10.62,5.5,90.234094
0,-5.12,90.854094
0,-3.94,90.854094
0,-2.76,90.854094
0,-1.58,90.854094
0,-0.400000000000002,90.854094
0,0.779999999999998,90.854094
0,1.96,90.854094
0,3.14,90.854094
0,4.32,90.854094
0,5.5,90.854094
1.18,-5.12,90.854094
1.18,-3.94,90.854094
1.18,-2.76,90.854094
1.18,-1.58,90.854094
1.18,-0.400000000000002,90.854094
1.18,0.779999999999998,90.854094
1.18,1.96,90.854094
1.18,3.14,90.854094
1.18,4.32,90.854094
1.18,5.5,90.854094
2.36,-5.12,90.854094
2.36,-3.94,90.854094
2.36,-2.76,90.854094
2.36,-1.58,90.854094
2.36,-0.400000000000002,90.854094
2.36,0.779999999999998,90.854094
2.36,1.96,90.854094
2.36,3.14,90.854094
2.36,4.32,90.854094
2.36,5.5,90.854094
3.54,-5.12,90.854094
3.54,-3.94,90.854094
3.54,-2.76,90.854094
3.54,-1.58,90.854094
3.54,-0.400000000000002,90.854094
3.54,0.779999999999998,90.854094
3.54,1.96,90.854094
3.54,3.14,90.854094
3.54,4.32,90.854094
3.54,5.5,90.854094
4.72,-5.12,90.854094
4.72,-3.94,90.854094
4.72,-2.76,90.854094
4.72,-1.58,90.854094
4.72,-0.400000000000002,90.854094
4.72,0.779999999999998,90.854094
4.72,1.96,90.854094
4.72,3.14,90.854094
4.72,4.32,90.854094
4.72,5.5,90.854094
5.9,-5.12,90.854094
5.9,-3.94,90.854094
5.9,-2.76,90.854094
5.9,-1.58,90.854094
5.9,-0.400000000000002,90.854094
5.9,0.779999999999998,90.854094
5.9,1.96,90.854094
5.9,3.14,90.854094
5.9,4.32,90.854094
5.9,5.5,90.854094
7.08,-5.12,90.854094
7.08,-3.94,90.854094
7.08,-2.76,90.854094
7.08,-1.58,90.854094
7.08,-0.400000000000002,90.854094
7.08,0.779999999999998,90.854094
7.08,1.96,90.854094
7.08,3.14,90.854094
7.08,4.32,90.854094
7.08,5.5,90.854094
8.26,-5.12,90.854094
8.26,-3.94,90.854094
8.26,-2.76,90.854094
8.26,-1.58,90.854094
8.26,-0.400000000000002,90.854094
8.26,0.779999999999998,90.854094
8.26,1.96,90.854094
8.26,3.14,90.854094
8.26,4.32,90.854094
8.26,5.5,90.854094
9.44,-5.12,90.854094
9.44,-3.94,90.854094
9.44,-2.76,90.854094
9.44,-1.58,90.854094
9.44,-0.400000000000002,90.854094
9.44,0.779999999999998,90.854094
9.44,1.96,90.854094
9.44,3.14,90.854094
9.44,4.32,90.854094
9.44,5.5,90.854094
10.62,-5.12,90.854094
10.62,-3.94,90.854094
10.62,-2.76,90.854094
10.62,-1.58,90.854094
10.62,-0.400000000000002,90.854094
10.62,0.779999999999998,90.854094
10.62,1.96,90.854094
10.62,3.14,90.854094
10.62,4.32,90.854094
10.62,5.5,90.854094
0,-6.3,91.474094
1.18,-6.3,91.474094
2.36,-6.3,91.474094
3.54,-6.3,91.474094
4.72,-6.3,91.474094
5.9,-6.3,91.474094
7.08,-6.3,91.474094
8.26,-6.3,91.474094
9.44,-6.3,91.474094
10.62,-6.3,91.474094
0,-5.12,91.474094
1.18,-5.12,91.474094
2.36,-5.12,91.474094
3.54,-5.12,91.474094
4.72,-5.12,91.474094
5.9,-5.12,91.474094
7.08,-5.12,91.474094
8.26,-5.12,91.474094
9.44,-5.12,91.474094
10.62,-5.12,91.474094
0,-3.94,91.474094
1.18,-3.94,91.474094
2.36,-3.94,91.474094
3.54,-3.94,91.474094
4.72,-3.94,91.474094
5.9,-3.94,91.474094
7.08,-3.94,91.474094
8.26,-3.94,91.474094
9.44,-3.94,91.474094
10.62,-3.94,91.474094
0,-2.76,91.474094
1.18,-2.76,91.474094
2.36,-2.76,91.474094
3.54,-2.76,91.474094
4.72,-2.76,91.474094
5.9,-2.76,91.474094
7.08,-2.76,91.474094
8.26,-2.76,91.474094
9.44,-2.76,91.474094
10.62,-2.76,91.474094
0,-1.58,91.474094
1.18,-1.58,91.474094
2.36,-1.58,91.474094
3.54,-1.58,91.474094
4.72,-1.58,91.474094
5.9,-1.58,91.474094
7.08,-1.58,91.474094
8.26,-1.58,91.474094
9.44,-1.58,91.474094
10.62,-1.58,91.474094
0,-0.400000000000002,91.474094
1.18,-0.400000000000002,91.474094
2.36,-0.400000000000002,91.474094
3.54,-0.400000000000002,91.474094
4.72,-0.400000000000002,91.474094
5.9,-0.400000000000002,91.474094
7.08,-0.400000000000002,91.474094
8.26,-0.400000000000002,91.474094
9.44,-0.400000000000002,91.474094
10.62,-0.400000000000002,91.474094
0,0.779999999999998,91.474094
1.18,0.779999999999998,91.474094
2.36,0.779999999999998,91.474094
3.54,0.779999999999998,91.474094
4.72,0.779999999999998,91.474094
5.9,0.779999999999998,91.474094
7.08,0.779999999999998,91.474094
8.26,0.779999999999998,91.474094
9.44,0.779999999999998,91.474094
10.62,0.779999999999998,91.474094
0,1.96,91.474094
1.18,1.96,91.474094
2.36,1.96,91.474094
3.54,1.96,91.474094
4.72,1.96,91.474094
5.9,1.96,91.474094
7.08,1.96,91.474094
8.26,1.96,91.474094
9.44,1.96,91.474094
10.62,1.96,91.474094
0,3.14,91.474094
1.18,3.14,91.474094
2.36,3.14,91.474094
3.54,3.14,91.474094
4.72,3.14,91.474094
5.9,3.14,91.474094
7.08,3.14,91.474094
8.26,3.14,91.474094
9.44,3.14,91.474094
10.62,3.14,91.474094
0,4.32,91.474094
1.18,4.32,91.474094
2.36,4.32,91.474094
3.54,4.32,91.474094
4.72,4.32,91.474094
5.9,4.32,91.474094
7.08,4.32,91.474094
8.26,4.32,91.474094
9.44,4.32,91.474094
10.62,4.32,91.474094
0,5.5,91.474094
1.18,5.5,91.474094
2.36,5.5,91.474094
3.54,5.5,91.474094
4.72,5.5,91.474094
5.9,5.5,91.474094
7.08,5.5,91.474094
8.26,5.5,91.474094
9.44,5.5,91.474094
10.62,5.5,91.474094
0,6.68,91.474094
1.18,6.68,91.474094
2.36,6.68,91.474094
3.54,6.68,91.474094
4.72,6.68,91.474094
5.9,6.68,91.474094
7.08,6.68,91.474094
8.26,6.68,91.474094
9.44,6.68,91.474094
10.62,6.68,91.474094
0,-7.48,92.094094
0,-6.3,92.094094
0,-5.12,92.094094
0,-3.94,92.094094
0,-2.76,92.094094
0,-1.58,92.094094
0,-0.400000000000002,92.094094
0,0.779999999999998,92.094094
0,1.96,92.094094
0,3.14,92.094094
0,4.32,92.094094
0,5.5,92.094094
0,6.68,92.094094
0,7.86,92.094094
1.18,-7.48,92.094094
1.18,-6.3,92.094094
1.18,-5.12,92.094094
1.18,-3.94,92.094094
1.18,-2.76,92.094094
1.18,-1.58,92.094094
1.18,-0.400000000000002,92.094094
1.18,0.779999999999998,92.094094
1.18,1.96,92.094094
1.18,3.14,92.094094
1.18,4.32,92.094094
1.18,5.5,92.094094
1.18,6.68,92.094094
1.18,7.86,92.094094
2.36,-7.48,92.094094
2.36,-6.3,92.094094
2.36,-5.12,92.094094
2.36,-3.94,92.094094
2.36,-2.76,92.094094
2.36,-1.58,92.094094
2.36,-0.400000000000002,92.094094
2.36,0.779999999999998,92.094094
2.36,1.96,92.094094
2.36,3.14,92.094094
2.36,4.32,92.094094
2.36,5.5,92.094094
2.36,6.68,92.094094
2.36,7.86,92.094094
3.54,-7.48,92.094094
3.54,-6.3,92.094094
3.54,-5.12,92.094094
3.54,-3.94,92.094094
3.54,-2.76,92.094094
3.54,-1.58,92.094094
3.54,-0.400000000000002,92.094094
3.54,0.779999999999998,92.094094
3.54,1.96,92.094094
3.54,3.14,92.094094
3.54,4.32,92.094094
3.54,5.5,92.094094
3.54,6.68,92.094094
3.54,7.86,92.094094
4.72,-7.48,92.094094
4.72,-6.3,92.094094
4.72,-5.12,92.094094
4.72,-3.94,92.094094
4.72,-2.76,92.094094
4.72,-1.58,92.094094
4.72,-0.400000000000002,92.094094
4.72,0.779999999999998,92.094094
4.72,1.96,92.094094
4.72,3.14,92.094094
4.72,4.32,92.094094
4.72,5.5,92.094094
4.72,6.68,92.094094
4.72,7.86,92.094094
5.9,-7.48,92.094094
5.9,-6.3,92.094094
5.9,-5.12,92.094094
5.9,-3.94,92.094094
5.9,-2.76,92.094094
5.9,-1.58,92.094094
5.9,-0.400000000000002,92.094094
5.9,0.779999999999998,92.094094
5.9,1.96,92.094094
5.9,3.14,92.094094
5.9,4.32,92.094094
5.9,5.5,92.094094
5.9,6.68,92.094094
5.9,7.86,92.094094
7.08,-7.48,92.094094
7.08,-6.3,92.094094
7.08,-5.12,92.094094
7.08,-3.94,92.094094
7.08,-2.76,92.094094
7.08,-1.58,92.094094
7.08,-0.400000000000002,92.094094
7.08,0.779999999999998,92.094094
7.08,1.96,92.094094
7.08,3.14,92.094094
7.08,4.32,92.094094
7.08,5.5,92.094094
7.08,6.68,92.094094
7.08,7.86,92.094094
8.26,-7.48,92.094094
8.26,-6.3,92.094094
8.26,-5.12,92.094094
8.26,-3.94,92.094094
8.26,-2.76,92.094094
8.26,-1.58,92.094094
8.26,-0.400000000000002,92.094094
8.26,0.779999999999998,92.094094
8.26,1.96,92.094094
8.26,3.14,92.094094
8.26,4.32,92.094094
8.26,5.5,92.094094
8.26,6.68,92.094094
8.26,7.86,92.094094
9.44,-7.48,92.094094
9.44,-6.3,92.094094
9.44,-5.12,92.094094
9.44,-3.94,92.094094
9.44,-2.76,92.094094
9.44,-1.58,92.094094
9.44,-0.400000000000002,92.094094
9.44,0.779999999999998,92.094094
9.44,1.96,92.094094
9.44,3.14,92.094094
9.44,4.32,92.094094
9.44,5.5,92.094094
9.44,6.68,92.094094
9.44,7.86,92.094094
10.62,-7.48,92.094094
10.62,-6.3,92.094094
10.62,-5.12,92.094094
10.62,-3.94,92.094094
10.62,-2.76,92.094094
10.62,-1.58,92.094094
10.62,-0.400000000000002,92.094094
10.62,0.779999999999998,92.094094
10.62,1.96,92.094094
10.62,3.14,92.094094
10.62,4.32,92.094094
10.62,5.5,92.094094
10.62,6.68,92.094094
10.62,7.86,92.094094
0,-7.48,92.714094
1.18,-7.48,92.714094
2.36,-7.48,92.714094
3.54,-7.48,92.714094
4.72,-7.48,92.714094
5.9,-7.48,92.714094
7.08,-7.48,92.714094
8.26,-7.48,92.714094
9.44,-7.48,92.714094
10.62,-7.48,92.714094
0,-6.3,92.714094
1.18,-6.3,92.714094
2.36,-6.3,92.714094
3.54,-6.3,92.714094
4.72,-6.3,92.714094
5.9,-6.3,92.714094
7.08,-6.3,92.714094
8.26,-6.3,92.714094
9.44,-6.3,92.714094
10.62,-6.3,92.714094
0,-5.12,92.714094
1.18,-5.12,92.714094
2.36,-5.12,92.714094
3.54,-5.12,92.714094
4.72,-5.12,92.714094
5.9,-5.12,92.714094
7.08,-5.12,92.714094
8.26,-5.12,92.714094
9.44,-5.12,92.714094
10.62,-5.12,92.714094
0,-3.94,92.714094
1.18,-3.94,92.714094
2.36,-3.94,92.714094
3.54,-3.94,92.714094
4.72,-3.94,92.714094
5.9,-3.94,92.714094
7.08,-3.94,92.714094
8.26,-3.94,92.714094
9.44,-3.94,92.714094
10.62,-3.94,92.714094
0,-2.76,92.714094
1.18,-2.76,92.714094
2.36,-2.76,92.714094
3.54,-2.76,92.714094
4.72,-2.76,92.714094
5.9,-2.76,92.714094
7.08,-2.76,92.714094
8.26,-2.76,92.714094
9.44,-2.76,92.714094
10.62,-2.76,92.714094
0,-1.58,92.714094
1.18,-1.58,92.714094
2.36,-1.58,92.714094
3.54,-1.58,92.714094
4.72,-1.58,92.714094
5.9,-1.58,92.714094
7.08,-1.58,92.714094
8.26,-1.58,92.714094
9.44,-1.58,92.714094
10.62,-1.58,92.714094
0,-0.400000000000002,92.714094
1.18,-0.400000000000002,92.714094
2.36,-0.400000000000002,92.714094
3.54,-0.400000000000002,92.714094
4.72,-0.400000000000002,92.714094
5.9,-0.400000000000002,92.714094
7.08,-0.400000000000002,92.714094
8.26,-0.400000000000002,92.714094
9.44,-0.400000000000002,92.714094
10.62,-0.400000000000002,92.714094
0,0.779999999999998,92.714094
1.18,0.779999999999998,92.714094
2.36,0.779999999999998,92.714094
3.54,0.779999999999998,92.714094
4.72,0.779999999999998,92.714094
5.9,0.779999999999998,92.714094
7.08,0.779999999999998,92.714094
8.26,0.779999999999998,92.714094
9.44,0.779999999999998,92.714094
10.62,0.779999999999998,92.714094
0,1.96,92.714094
1.18,1.96,92.714094
2.36,1.96,92.714094
3.54,1.96,92.714094
4.72,1.96,92.714094
5.9,1.96,92.714094
7.08,1.96,92.714094
8.26,1.96,92.714094
9.44,1.96,92.714094
10.62,1.96,92.714094
0,3.14,92.714094
1.18,3.14,92.714094
2.36,3.14,92.714094
3.54,3.14,92.714094
4.72,3.14,92.714094
5.9,3.14,92.714094
7.08,3.14,92.714094
8.26,3.14,92.714094
9.44,3.14,92.714094
10.62,3.14,92.714094
0,4.32,92.714094
1.18,4.32,92.714094
2.36,4.32,92.714094
3.54,4.32,92.714094
4.72,4.32,92.714094
5.9,4.32,92.714094
7.08,4.32,92.714094
8.26,4.32,92.714094
9.44,4.32,92.714094
10.62,4.32,92.714094
0,5.5,92.714094
1.18,5.5,92.714094
2.36,5.5,92.714094
3.54,5.5,92.714094
4.72,5.5,92.714094
5.9,5.5,92.714094
7.08,5.5,92.714094
8.26,5.5,92.714094
9.44,5.5,92.714094
10.62,5.5,92.714094
0,6.68,92.714094
1.18,6.68,92.714094
2.36,6.68,92.714094
3.54,6.68,92.714094
4.72,6.68,92.714094
5.9,6.68,92.714094
7.08,6.68,92.714094
8.26,6.68,92.714094
9.44,6.68,92.714094
10.62,6.68,92.714094
0,7.86,92.714094
1.18,7.86,92.714094
2.36,7.86,92.714094
3.54,7.86,92.714094
4.72,7.86,92.714094
5.9,7.86,92.714094
7.08,7.86,92.714094
8.26,7.86,92.714094
9.44,7.86,92.714094
10.62,7.86,92.714094
0,-9.84,93.334094
0,-8.66,93.334094
0,-7.48,93.334094
0,-6.3,93.334094
0,-5.12,93.334094
0,-3.94,93.334094
0,-2.76,93.334094
0,-1.58,93.334094
0,-0.400000000000002,93.334094
0,0.779999999999998,93.334094
0,1.96,93.334094
0,3.14,93.334094
0,4.32,93.334094
0,5.5,93.334094
0,6.68,93.334094
0,7.86,93.334094
0,9.04,93.334094
1.18,-9.84,93.334094
1.18,-8.66,93.334094
1.18,-7.48,93.334094
1.18,-6.3,93.334094
1.18,-5.12,93.334094
1.18,-3.94,93.334094
1.18,-2.76,93.334094
1.18,-1.58,93.334094
1.18,-0.400000000000002,93.334094
1.18,0.779999999999998,93.334094
1.18,1.96,93.334094
1.18,3.14,93.334094
1.18,4.32,93.334094
1.18,5.5,93.334094
1.18,6.68,93.334094
1.18,7.86,93.334094
1.18,9.04,93.334094
2.36,-9.84,93.334094
2.36,-8.66,93.334094
2.36,-7.48,93.334094
2.36,-6.3,93.334094
2.36,-5.12,93.334094
2.36,-3.94,93.334094
2.36,-2.76,93.334094
2.36,-1.58,93.334094
2.36,-0.400000000000002,93.334094
2.36,0.779999999999998,93.334094
2.36,1.96,93.334094
2.36,3.14,93.334094
2.36,4.32,93.334094
2.36,5.5,93.334094
2.36,6.68,93.334094
2.36,7.86,93.334094
2.36,9.04,93.334094
3.54,-9.84,93.334094
3.54,-8.66,93.334094
3.54,-7.48,93.334094
3.54,-6.3,93.334094
3.54,-5.12,93.334094
3.54,-3.94,93.334094
3.54,-2.76,93.334094
3.54,-1.58,93.334094
3.54,-0.400000000000002,93.334094
3.54,0.779999999999998,93.334094
3.54,1.96,93.334094
3.54,3.14,93.334094
3.54,4.32,93.334094
3.54,5.5,93.334094
3.54,6.68,93.334094
3.54,7.86,93.334094
3.54,9.04,93.334094
4.72,-9.84,93.334094
4.72,-8.66,93.334094
4.72,-7.48,93.334094
4.72,-6.3,93.334094
4.72,-5.12,93.334094
4.72,-3.94,93.334094
4.72,-2.76,93.334094
4.72,-1.58,93.334094
4.72,-0.400000000000002,93.334094
4.72,0.779999999999998,93.334094
4.72,1.96,93.334094
4.72,3.14,93.334094
4.72,4.32,93.334094
4.72,5.5,93.334094
4.72,6.68,93.334094
4.72,7.86,93.334094
4.72,9.04,93.334094
5.9,-9.84,93.334094
5.9,-8.66,93.334094
5.9,-7.48,93.334094
5.9,-6.3,93.334094
5.9,-5.12,93.334094
5.9,-3.94,93.334094
5.9,-2.76,93.334094
5.9,-1.58,93.334094
5.9,-0.400000000000002,93.334094
5.9,0.779999999999998,93.334094
5.9,1.96,93.334094
5.9,3.14,93.334094
5.9,4.32,93.334094
5.9,5.5,93.334094
5.9,6.68,93.334094
5.9,7.86,93.334094
5.9,9.04,93.334094
7.08,-9.84,93.334094
7.08,-8.66,93.334094
7.08,-7.48,93.334094
7.08,-6.3,93.334094
7.08,-5.12,93.334094
7.08,-3.94,93.334094
7.08,-2.76,93.334094
7.08,-1.58,93.334094
7.08,-0.400000000000002,93.334094
7.08,0.779999999999998,93.334094
7.08,1.96,93.334094
7.08,3.14,93.334094
7.08,4.32,93.334094
7.08,5.5,93.334094
7.08,6.68,93.334094
7.08,7.86,93.334094
7.08,9.04,93.334094
8.26,-9.84,93.334094
8.26,-8.66,93.334094
8.26,-7.48,93.334094
8.26,-6.3,93.334094
8.26,-5.12,93.334094
8.26,-3.94,93.334094
8.26,-2.76,93.334094
8.26,-1.58,93.334094
8.26,-0.400000000000002,93.334094
8.26,0.779999999999998,93.334094
8.26,1.96,93.334094
8.26,3.14,93.334094
8.26,4.32,93.334094
8.26,5.5,93.334094
8.26,6.68,93.334094
8.26,7.86,93.334094
8.26,9.04,93.334094
9.44,-9.84,93.334094
9.44,-8.66,93.334094
9.44,-7.48,93.334094
9.44,-6.3,93.334094
9.44,-5.12,93.334094
9.44,-3.94,93.334094
9.44,-2.76,93.334094
9.44,-1.58,93.334094
9.44,-0.400000000000002,93.334094
9.44,0.779999999999998,93.334094
9.44,1.96,93.334094
9.44,3.14,93.334094
9.44,4.32,93.334094
9.44,5.5,93.334094
9.44,6.68,93.334094
9.44,7.86,93.334094
9.44,9.04,93.334094
10.62,-9.84,93.334094
10.62,-8.66,93.334094
10.62,-7.48,93.334094
10.62,-6.3,93.334094
10.62,-5.12,93.334094
10.62,-3.94,93.334094
10.62,-2.76,93.334094
10.62,-1.58,93.334094
10.62,-0.400000000000002,93.334094
10.62,0.779999999999998,93.334094
10.62,1.96,93.334094
10.62,3.14,93.334094
10.62,4.32,93.334094
10.62,5.5,93.334094
10.62,6.68,93.334094
10.62,7.86,93.334094
10.62,9.04,93.334094
0,-9.84,93.954094
1.18,-9.84,93.954094
2.36,-9.84,93.954094
3.54,-9.84,93.954094
4.72,-9.84,93.954094
5.9,-9.84,93.954094
7.08,-9.84,93.954094
8.26,-9.84,93.954094
9.44,-9.84,93.954094
10.62,-9.84,93.954094
0,-8.66,93.954094
1.18,-8.66,93.954094
2.36,-8.66,93.954094
3.54,-8.66,93.954094
4.72,-8.66,93.954094
5.9,-8.66,93.954094
7.08,-8.66,93.954094
8.26,-8.66,93.954094
9.44,-8.66,93.954094
10.62,-8.66,93.954094
0,-7.48,93.954094
1.18,-7.48,93.954094
2.36,-7.48,93.954094
3.54,-7.48,93.954094
4.72,-7.48,93.954094
5.9,-7.48,93.954094
7.08,-7.48,93.954094
8.26,-7.48,93.954094
9.44,-7.48,93.954094
10.62,-7.48,93.954094
0,-6.3,93.954094
1.18,-6.3,93.954094
2.36,-6.3,93.954094
3.54,-6.3,93.954094
4.72,-6.3,93.954094
5.9,-6.3,93.954094
7.08,-6.3,93.954094
8.26,-6.3,93.954094
9.44,-6.3,93.954094
10.62,-6.3,93.954094
0,-5.12,93.954094
1.18,-5.12,93.954094
2.36,-5.12,93.954094
3.54,-5.12,93.954094
4.72,-5.12,93.954094
5.9,-5.12,93.954094
7.08,-5.12,93.954094
8.26,-5.12,93.954094
9.44,-5.12,93.954094
10.62,-5.12,93.954094
0,-3.94,93.954094
1.18,-3.94,93.954094
2.36,-3.94,93.954094
3.54,-3.94,93.954094
4.72,-3.94,93.954094
5.9,-3.94,93.954094
7.08,-3.94,93.954094
8.26,-3.94,93.954094
9.44,-3.94,93.954094
10.62,-3.94,93.954094
0,-2.76,93.954094
1.18,-2.76,93.954094
2.36,-2.76,93.954094
3.54,-2.76,93.954094
4.72,-2.76,93.954094
5.9,-2.76,93.954094
7.08,-2.76,93.954094
8.26,-2.76,93.954094
9.44,-2.76,93.954094
10.62,-2.76,93.954094
0,-1.58,93.954094
1.18,-1.58,93.954094
2.36,-1.58,93.954094
3.54,-1.58,93.954094
4.72,-1.58,93.954094
5.9,-1.58,93.954094
7.08,-1.58,93.954094
8.26,-1.58,93.954094
9.44,-1.58,93.954094
10.62,-1.58,93.954094
0,-0.400000000000002,93.954094
1.18,-0.400000000000002,93.954094
2.36,-0.400000000000002,93.954094
3.54,-0.400000000000002,93.954094
4.72,-0.400000000000002,93.954094
5.9,-0.400000000000002,93.954094
7.08,-0.400000000000002,93.954094
8.26,-0.400000000000002,93.954094
9.44,-0.400000000000002,93.954094
10.62,-0.400000000000002,93.954094
0,0.779999999999998,93.954094
1.18,0.779999999999998,93.954094
2.36,0.779999999999998,93.954094
3.54,0.779999999999998,93.954094
4.72,0.779999999999998,93.954094
5.9,0.779999999999998,93.954094
7.08,0.779999999999998,93.954094
8.26,0.779999999999998,93.954094
9.44,0.779999999999998,93.954094
10.62,0.779999999999998,93.954094
0,1.96,93.954094
1.18,1.96,93.954094
2.36,1.96,93.954094
3.54,1.96,93.954094
4.72,1.96,93.954094
